date,Item No.,Item Description,Warehouse Code,In Stock,Inventory UoM,company,department,unit cost
20/09/2017,MTELC0002118,ELECTRICAL -  LED BULBE 230V 45W  THREAD TYPE (BRAND NAME GREEN),,6,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000282,GENARAL -  CONCREAT NAILS   2 '',,100,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000282,GENARAL -  CONCREAT NAILS   2 '',,33,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000309,GENARAL - 10G WELDING ROD,,1,PCKT,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000343,GENARAL - BATTRY WATER  1 L,,48,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000477,GENARAL - NUT 12 MM X 1 1/2'',,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000555,GENARAL - PVC PLANE SHOCKET  40 mm  1 1/2'',,9,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000560,GENARAL - PVC REDUCER  50MM X 32 MM,,6,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001213,GENARAL -GRAVIO CYLINDER,,9,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001213,GENARAL -GRAVIO CYLINDER,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001355,GENARAL - DRILL BIT 12.5MM (HSS),,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001382,GENARAL - TAP SET 4MMX0.7MM,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001396,"GENERAL - ANCHOR BOLT 20MMX4""",,17,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001407,GENERAL - FLOOR PAINT GRAY,,4,LETTER,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001421,GENERAL - GREASE,,0.9,KG,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001445,GENERAL - PILP HEAD BOLT 8MMX12MM,,20,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001458,GENERAL - U BOLT CABLE LOCK 12MM,,8,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001898,GENERAL -  HEAD BOLT 10MMX50MM,,22,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002253,GENERAL - LATH MACHINE SPINDLE CENTER AND CENTER SLEEVE,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002272,GENERAL - BATTERY TERMINAL (+),,8,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002424,"GENARAL-M/S HOLE SHAFT(O.D.-75MM,I.D.-45MM,LENGTH-500MM)",,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000805,MECHANICAL - BELT  A52,,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000829,MECHANICAL - BELT  B74,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000844,MECHANICAL - BELT  TEETH 203L,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000874,MECHANICAL - BELT TEETH TYPE HTD712,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001261,MECHANICAL - O RING ID28MMXOD34MMXTH3MM,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001613,MECHANICAL -FLASH  BACK ARRESTOR,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001620,MECHANICAL -100MM(O.D)X55MM(I.D)2MM THIKNES EQUAL TAPER BLADE,,20,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001784,MECHANICAL - BEARING   6208 ZZ NACHI,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0002171,MECHANICAL -SPOCKET WHEEL 6B 26 TEETH,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001071,PNEUMATIC - STUD CONNECTOR  3/8''X 10 mm,,35,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001112,PNEUMATIC - PLANE SOCKET  10 MM,,14,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001306,PNEUMATIC - ONE TOUCH IN FITTING REDUSING SHOCKET 6MMX10MM,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001308,PNEUMATIC -  STUD CONECTING ELBOW 1/2X10MM,,29,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001322,PNEUMATIC -  STUD CONECTOR 1/8X6MM,,28,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001305,PNEUMATIC - ONE TOUCH IN FITTING REDUSING SHOCKET 12MMX8MM,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001323,"PNEUMATIC -  STUD CONECTOR 10MMX1/4""",,8,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001336,"PNEUMATIC -  SLIENCER  3/8""",,15,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001645,PNEUMATIC - PNUMATIC REDUCER   (8MM X 12MM),,37,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001818,PNEUMATIC - 1/4 NON RETURN AIRVALVE,,19,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001560,AUTOMOBILE- 275 X 18 TYRE,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001667,AUTOMOBILE-LOW PRESSURE SWITCH (FOOT VALVE),,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001936,AUTOMOBILE-KDH 201 – R/S HUB RAZER,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002020,AUTOMOBILE- 12V 4AH EBZ5-3 BATTERY,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002115,AUTOMOBILE-MARUTI 800 LOWER ARM,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002191,AUTOMOBILE- 700 X 15  REBUILD TYRE,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0001461,ELECTRICAL - PLUGTOP 13A SQUARE PIN,,9,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0001495,ELECTRICAL - HANDLIVER ZE.PA203(AUTO SLISER),,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTFUL0001212,FUEL & LUBRICANT- LAUGF GAS,,1,CYLINDER,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000252,GENARAL -  ALLAN BOLT   Ø10 MM X 45 MM,,30,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000293,GENARAL -  HOSE CLIP  BAND TYPE  18 MM-38MM,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000327,GENARAL - ALLAN BOLT   10MM X 3 '' (HALF THREAD),,36,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000455,GENARAL - HOSE CLIP   1 1/2 '',,20,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000472,GENARAL - HEX HEAD NUT & BOLT  25 MM X 80,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000473,GENARAL - HEX HEAD BOLT  8 MMX 25MM,,196,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000494,GENARAL - PAINTING BRUSH  1 '',,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000505,GENARAL - POP REVETS   5/32 X 1/2,,"1,345.00",NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000563,GENARAL - PVC REDUCING  T   63 MM X 20 MM,,6,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000637,GENARAL - SPRING WASHER   8 MM,,38,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001381,GENARAL - TAP SET 12MMX1.75MM,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001388,"GENERAL - ALAN BOLT 5MMX1""",,6,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001585,"GENERAL - GI REDUCER -THRED TYPE 1""X 1.5""",,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001587,GENARAL - ANGLE IRON 1.5'' X1.5''  THICK 4MM,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001599,GENARAL - CHECKER PLATE ( 8’X4’ )-THICKNESS 3 MM,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001599,GENARAL - CHECKER PLATE ( 8’X4’ )-THICKNESS 3 MM,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001890,GENARAL -  ALLAN BOLT  12 MM X 35 MM,,21,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002472,GENARAL-QUARY DUST,,3,CUBE,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000773,MECHANICAL - BELT   A 68,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000837,MECHANICAL - BELT  HOPPER 89 MM X 2438MM,,8,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000854,MECHANICAL - BELT HOPPER 89 mm X 2794mm,,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000914,MECHANICAL - GUM FILTERING MESH HOTMELT GUM TANK,,1,METTER,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000929,MECHANICAL - MAGNATIC POWDER BRAKE UNIT Y.S.B  10KG  DC 24V 54.6W 2.4A,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001013,MECHANICAL - SPRING  55 mm X 80 mm,,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001281,MECHANICAL - O RING ID88MMXOD92MMXTH2MM,,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001283,MECHANICAL - O RING ID90MMXOD100MMXTH10MM,,16,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001286,MECHANICAL - O RING ID95MMXOD101MMXTH3MM,,6,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001674,MECHANICAL -BELT A-91,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001792,MECHANICAL - BEARING   6206 ZZ  SNR,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001078,PNEUMATIC -PNEUMATIC HOSE 10 MM  - BLACK,,65.4,METTER,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001311,PNEUMATIC -  STUD CONECTING ELBOW 1/4X6MM,,34,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001316,PNEUMATIC -  STUD CONECTOR 1/2X10MM,,18,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001565,MECHANICAL -CORE MAKING BELT 25’’ X 96’’,,9,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001568,MECHANICAL -CORE MAKING BELT 75’’ X 106’’,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001073,PNEUMATIC - ELBOW   10 mm,,12,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001081,PNEUMATIC - HOSE  PNEUMATIC  8 MM X 5 MM,,85,METTER,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001111,PNEUMATIC - ONE TOUCH IN FITTING  ELBOW TUBE 8 MM,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001185,PNEUMATIC - SOCKET  TEE  8 mm  '',,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001204,PNEUMATIC -ELBOW  PNEUMATIC 8 mm,,15,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001303,PNEUMATIC -  PLANE SHOCKET 6MM,,21,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001321,PNEUMATIC -  STUD CONECTOR 1/8X12MM,,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001350,"PNEUMATIC - STUD T  CONECTOR 1/4""X10MM",,18,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001812,PNEUMATIC -STUD CONNECTOR 3/8 X 12mm,,28,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001664,AUTOMOBILE-READ VALVE PLATE SET,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001665,AUTOMOBILE-UNLOADER  VALVE ASSEMBLY,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002081,AUTOMOBILE-OIL FILTER C 1006,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0001487,ELECTRICAL - FIRE ALARM POWER SUPPLY 9-50-24 110V/220V DC/OUT,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0001562,ELECTRICAL - PLC UNIT MITSUBISHI(MELSES  FX2N-32MR),,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0002015,ELECTRICAL - TIMER AUTONICS LD09,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000254,GENARAL -  ALLAN BOLT  Ø12 MM X 50 MM,,47,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000291,GENARAL -  HOSE CLIP  BAND TYPE  15MM-10MM,,10,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000374,GENARAL - CONDUTE PIPE  1 '',,14,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000462,GENARAL - HOSE CLIP  WIRE TYPE 2 1/2'',,9,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000467,GENARAL - MULTI PURPOSE GREASE 15KG,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000491,GENARAL - PAD LOCK 1 '',,14,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000583,GENARAL - PVC TRUNKING  2 '' X 3 '' L ENGTH 3 M,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000635,GENARAL - SPRING WASHER   10 MM,,28,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000674,GENARAL - WATER SAND PAPER  P 320,,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000674,GENARAL - WATER SAND PAPER  P 320,,16,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001392,"GENERAL - ALLON BOLT 4MMX1""",,18,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001395,"GENERAL - ANCHOR BOLT 14MMX4""",,25,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001438,GENERAL - HEX HEAD BOLT 8MMX40MM,,7,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001448,"GENERAL - POPREVETS 1/8X1/2""",,"3,470.00",NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001904,GENARAL -  HEX.HED BOLT   1/4 '' X 2 1/2 '',,12,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002109,GENARAL - METAL ENCLOSER THREE ROW 42WAY  500 XX360 X 120 MM,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002455,GENERAL -FUEL FILTER (MODEL- FS 5052,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000781,MECHANICAL - BELT   B 93,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000867,MECHANICAL - BELT TEETH 630 L -35 MM,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000871,MECHANICAL - BELT TEETH TYPE 367C,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000989,MECHANICAL - RUBBER SPIDER H.R.C 90 (BOILER MACHINE),,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000990,MECHANICAL - RUBBER TUBE WHITE 16 (O.D) X12(ID)X460 MM  LENGTH (CORE 3 MACHINE),,259,METRE,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001244,MECHANICAL - O RING ID111MMXOD117MMXTH4MM,,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001781,MECHANICAL - BEARING   6006 ZZ  NTN,,13,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0002199,MECHANICAL - BEARING UC206D1 (NTN),,6,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001062,PNEUMATIC - AIR  REGULATOR  AR 2000,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001343,PNEUMATIC - PNUMATIC Y CONECTOR 12MM,,25,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001811,PNEUMATIC -  10mm  ELBOW,,33,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001815,PNEUMATIC - 1/4 X SILENCER,,12,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001624,AUTOMOBILE- 45 AMP BATTERY ( L ),,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001924,AUTOMOBILE-JAC 18’ PACKING FULL SET,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001929,AUTOMOBILE-JAC 18’ FUEL FILTER CARTRIDGE,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002076,AUTOMOBILE- MOBILE SUPPER 1000 (10W 30) - LTR,,4,liter,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002076,AUTOMOBILE- MOBILE SUPPER 1000 (10W 30) - LTR,,12,liter,Western Paper Industries ,STORES,0
20/09/2017,MTELC0000095,ELECTRICAL - INDICATER LAMP PANNEL BOARD  YELLOW   AD 12,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0001480,ELECTRICAL - CONTACTOR AIR BREAK 230V 50HZ 4POLE,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0001920,ELECTRICAL  - V F D UNIT 15.5  K W,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0002006,ELECTRICAL - HOUR Meter AUTONICS LE8N - BN -01,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0002011,ELECTRICAL - CONTACTER 9A,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000292,GENARAL -  HOSE CLIP  BAND TYPE  16 MM-25 MM,,9,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000318,GENARAL - ALAN BOLT  12 MM X 2 '',,11,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000321,GENARAL - ALAN BOLT  6 MM x 1 1/2 '',,29,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000330,GENARAL - ALLAN BOLT   8 MM X 1/2'',,49,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000388,GENARAL - DRILL BIT   6 MM (H.S.S),,11,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000419,GENARAL - G.I. BOX BAR 1'' X 1'' (2.0MM),,37,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000489,GENARAL - PAD LOCK  1 1/2 '',,16,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000533,GENARAL - PVC ELBOW   25 MM,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000533,GENARAL - PVC ELBOW   25 MM,,31,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000556,GENARAL - PVC PLANE SOCKET  1 1/2 '' 50MM,,9,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000571,GENARAL - PVC T SOCKET   20 MM,,7,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000585,GENARAL - PVC VALVE SHOCKET  40 mm  1 1/4'',,14,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000651,GENARAL - THINNER,,12,LITER,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000651,GENARAL - THINNER,,23,LITER,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000677,GENARAL -BATTERY WATER BOTTLE 1/2L,,24,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001352,GENARAL - CONTACT CLEARNER,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001368,GENARAL - JB WELD,,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001397,"GENERAL - ANCHOR BOLT 25MMX4""",,36,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001440,GENERAL - NOLEAK,,0.35,KG,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001447,"GENERAL - POPREVETS 1/8X1""",,"1,870.00",NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001449,"GENERAL - PVC PIPE BRACKET 4""",,8,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001899,GENERAL -  HEAD BOLT 8MMX50MM,,21,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001902,"GENERAL -  HEAD BOLT 2""X1/2""",,18,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002103,GENARAL - PAINT LUCOR ANTICORROSIVE 4L - BLACK,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002454,"GENERAL -AIR FILTER (CUMMINS 3814695,MODEL- FFL 1060710 06304 1803)",,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000777,MECHANICAL - BELT   B 62,,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000833,MECHANICAL - BELT  HOPPER 105 MM X 3048MM,,6,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000886,MECHANICAL - CHAIN O6B X 10FT,,10,FEET,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000936,MECHANICAL - MAYER BAR NO 26,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000992,MECHANICAL - SEAL  OD 27MM XID15MM XWD6MM,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001232,MECHANICAL - BELT RELMF 8480,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001250,MECHANICAL - O RING ID15MMXOD20MMXTH2.5MM,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001789,MECHANICAL - BEARING   51109A ZKL,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0002173,MECHANICAL -SPOCKET WHEEL 6B 32 TEETH,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001105,PNEUMATIC - ONE TOUCH IN FITTING  CONTROLABLE  ELBOW  TUBE 8 MM X 1/4'',,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001115,PNEUMATIC - PLANE SOCKET  8 MM,,18,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001808,PNEUMATIC -STUD CONNECTOR 1/2 X 8 mm,,14,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001823,PNEUMATIC -STUD CONNECTOR 3/8 x 100m,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001827,MECHANICAL - BELT B 56,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001841,MECHANICAL - TEETH BELT  570H - 38MM,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001559,AUTOMOBILE- 300 X 18 TYRE,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002072,AUTOMOBILE- 12V 21/5W BULB (CAP LESS),,11,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002377,AUTOMOBILE- MARUTI 800 SHOCKABSORBER,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002482,GENARAL-Ø 1/2” PN16 GLOBE VALVE,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002567,AUTOMOBILE-  600 x 9 Solid Tyre ( Gal Tyre ),,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002578,AUTOMOBILE- FBL Type KDH 201 Brake Pad Set,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0000029,ELECTRICAL - CABEL TIE 3.6 MM X 300 MM,,400,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0000033,ELECTRICAL - CEALING  ROSE,,14,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0000191,ELECTRICAL - SWITCH  PUSH  BUTTON,,11,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0001999,ELECTRICAL - THERMAL OVER LOAD RELAY AMPIERANGE 22 - 32A 3 POLE,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000258,GENARAL -  ALLAN BOLT  Ø8 MM X 80 MM,,19,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000300,GENARAL -  HOSE CLIP  RING  TYPE  1'',,30,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000325,GENARAL - ALAN BOLT  8MM X 1 1/2'',,30,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000328,GENARAL - ALLAN BOLT   4 MM X 1 1/4 '',,25,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000336,GENARAL - GI BALL VALVE,,10,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000399,GENARAL - EPIFIX GUM TUBE 500 G,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000399,GENARAL - EPIFIX GUM TUBE 500 G,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000430,GENARAL - GRUB SCREW   6MM X 12MM,,7,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000492,GENARAL - PAINT BRUSH  2 '',,14,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000551,"GENARAL - PVC PLAIN SOCKET   20 MM 1/2""",,20,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000551,"GENARAL - PVC PLAIN SOCKET   20 MM 1/2""",,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000558,GENARAL - PVC REDUCER   32 MM X 20 MM,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000608,GENARAL - SAND PAPER   P 120,,9,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000621,GENARAL - SOCKET  G I  1/2 '',,8,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000648,GENARAL - INSULATION TAPE,,15,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000676,GENARAL - WIRE BRUSH,,10,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001363,GENARAL - DRILL BIT CONCREAT 8MM,,6,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001370,"GENARAL - PAD LOCK 2""",,7,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001425,"GENERAL - GRUB SCREW 5/16""X3/8""",,36,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001437,GENERAL - HEX HEAD BOLT 8MMX12MM,,57,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001454,GENERAL - STRAPING ROLL YELLOW 15MM,,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001551,GENARAL - BOX IRON GI  1.5 THICKNESS-1.3MM,,23,SQ FEET,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001883,GENARAL - ALAN BOLT  6MM X 50mm,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001895,GENARAL -  HED BOLT   10mm X 75 MM,,10,NOS,Western Paper Industries ,STORES,0
